id,api_type,api_name,http_verb,uri,descriptions,parameters,amorphous_uri,tidy_uri,amorphous_comment,inconsistent_archetype,consistent_archetype,inconsistent_archetype_comment,flat_endpoint,structured_endpoint,flat_endpoint_comment
3050,GraphQL,Pinterest,GET , /user_account/businesses , Get a list of your linked business accounts. ," 
",1,0, [underscore found] ,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
3051,GraphQL,Pinterest,GET , /user_account/followers , Get a list of your followers. Ratelimit category: ads_read Sandbox support:enabled ," 
",1,0, [underscore found] ,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
3052,GraphQL,Pinterest,GET , /user_account/following , Get a list of who a certain user follows.  ," 
",1,0, [underscore found] ,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
3053,GraphQL,Pinterest,GET , /user_account/following/boards , Get a list of the boards a user follows. The request returns a board summary object array. ," 
",1,0, [underscore found] ,1,0,Singular Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
3054,GraphQL,Pinterest,POST , /user_account/following/{username} ," Use this request, as a signed-in user, to follow another user. "," 
",1,0, [underscore found] ,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
3055,GraphQL,Pinterest,POST , /user_account/websites , Verify a website as a signed-in user. ," 
",1,0, [underscore found] ,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
3056,GraphQL,Pinterest,GET , /user_account/websites ," Get user websites, claimed or not "," 
",1,0, [underscore found] ,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
3057,GraphQL,Pinterest,DEL , /user_account/websites , Unverifu a website verified by the signed-in user. ," 
",1,0, [underscore found] ,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
3058,GraphQL,Pinterest,GET , /user_account/websites/verification ,  Get verification code for user to install on the website to claim it. ,"
",1,0, [underscore found] ,0,1,Consistent Arhetypes,0,1,Structed Endpoint
3059,GraphQL,Pinterest,GET , /users/{username}/interests/follow , Get a list of a user's following interests in one place. ," Payload information ad_account_id  Unique identifier of an ad account.
",0,1,Tidy Endpoint,1,0,Plural Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
3060,GraphQL,Pinterest,GET , /ad_accounts ," Get a list of the ad_accounts that the ""operation user_account"" has access to. ","
",1,0, [underscore found] ,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
3061,GraphQL,Pinterest,POST , /ad_accounts ," Create a new ad account. Different ad accounts can support different currencies, payment methods, etc. "," 
",1,0, [underscore found] ,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
3062,GraphQL,Pinterest,GET , /ad_accounts/{ad_account_id} , Get an ad account ," Payload information ad_account_id required string <= 18 characters ^\d+$ Unique identifier of an ad account.
",1,0, [underscore found] ,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3063,GraphQL,Pinterest,GET , /ad_accounts/{ad_account_id}/analytics ," Get analytics for the specified ad_account_id, filtered by the specified options. "," Payload information ad_account_id required Unique identifier of an ad account.
",1,0, [underscore found] ,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3064,GraphQL,Pinterest,GET , /ad_accounts/{ad_account_id}/mmm_reports , Get an mmm report for an ad account. This returns a URL to an mmm metrics report given a token returned from the create mmm report endpoint. ,"  ad_account_id required Unique identifier of an ad account.
",1,0, [underscore found] ,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3065,GraphQL,Pinterest,POST , /ad_accounts/{ad_account_id}/mmm_reports ,  This creates an asynchronous mmm report based on the given request. It returns a token that you can use to download the report when it is ready. ," ad_account_id Unique identifier of an ad account.
",1,0, [underscore found] ,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3066,GraphQL,Pinterest,GET , /ad_accounts/{ad_account_id}/reports , This returns a URL to an analytics report given a token returned from the post request report creation call. You can use the URL to download the report. The link is valid for five minutes and the report is valid for one hour. ," ad_account_id Unique identifier of an ad account.
",1,0, [underscore found] ,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3067,GraphQL,Pinterest,POST , /ad_accounts/{ad_account_id}/reports , This returns a token that you can use to download the report when it is ready. Note that this endpoint requires the parameters to be passed as JSON-formatted in the request body. This endpoint does not support URL query parameters. ," ad_account_id Unique identifier of an ad account.
",1,0, [underscore found] ,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3068,GraphQL,Pinterest,DEL , /ad_accounts/{ad_account_id}/sandbox ,  Delete an ad account and all the ads data associated with that account. ,"  ad_account_id Unique identifier of an ad account.
",1,0, [underscore found] ,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3069,GraphQL,Pinterest,GET , /ad_accounts/{ad_account_id}/targeting_analytics , Get targeting analytics for an ad account. ," ad_account_id Unique identifier of an ad account.
",1,0, [underscore found] ,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3070,GraphQL,Pinterest,GET , /ad_accounts/{ad_account_id}/templates , Gets all Templates associated with an ad account ID. ," 
",1,0, [underscore found] ,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3071,GraphQL,Pinterest,POST , /ad_accounts/{ad_account_id}/templates/{template_id}/reports , This takes a template ID and an optional custom timeframe and constructs an asynchronous report based on the template. It returns a token that you can use to download the report when it is ready. ," 
",1,0, [underscore found] ,1,0,Plural Nouns Found in Consecutive Nodes,1,0,Complex Words Present in Endpoint
3072,GraphQL,Pinterest,GET , /ad_accounts/{ad_account_id}/campaigns  ," Get a list of the campaigns in the specified ad_account_id, filtered by the specified options. "," ad_account_id Unique identifier of an ad account.
",1,0, [underscore found] ,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3073,GraphQL,Pinterest,POST , /ad_accounts/{ad_account_id}/campaigns ," Create multiple new campaigns. Every campaign has its own campaign_id and houses one or more ad groups, which contain one or more ads. "," ad_account_id Unique identifier of an ad account.
",1,0, [underscore found] ,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3074,GraphQL,Pinterest,PATCH , /ad_accounts/{ad_account_id}/campaigns , Update multiple ad campaigns based on campaign_ids. ," ad_account_id Unique identifier of an ad account.
",1,0, [underscore found] ,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3075,GraphQL,Pinterest,GET , /ad_accounts/{ad_account_id}/campaigns/analytics ," Get analytics for the specified campaigns in the specified ad_account_id, filtered by the specified options. "," ad_account_id Unique identifier of an ad account.
",1,0, [underscore found] ,1,0,Plural Nouns Found in Consecutive Nodes,1,0,Complex Words Present in Endpoint
3076,GraphQL,Pinterest,GET , /ad_accounts/{ad_account_id}/campaigns/targeting_analytics , Get targeting analytics for one or more campaigns. ," ad_account_id Unique identifier of an ad account.
",1,0, [underscore found] ,1,0,Plural Nouns Found in Consecutive Nodes,1,0,Complex Words Present in Endpoint
3077,GraphQL,Pinterest,GET , /ad_accounts/{ad_account_id}/campaigns/{campaign_id}  , Get a specific campaign given the campaign ID. ," ad_account_id Unique identifier of an ad account. 
",1,0, [underscore found] ,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3078,GraphQL,Pinterest,GET , /ad_accounts/{ad_account_id}/ad_groups , List ad groups based on provided campaign IDs or ad group IDs.(campaign_ids or ad_group_ids). ," ad_account_id Unique identifier of an ad account.
",1,0, [underscore found] ,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3079,GraphQL,Pinterest,POST , /ad_accounts/{ad_account_id}/ad_groups ," Create multiple new ad groups. All ads in a given ad group will have the same budget, bid, run dates, targeting, and placement (search, browse, other). "," ad_account_id Unique identifier of an ad account.
",1,0, [underscore found] ,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3080,GraphQL,Pinterest,PATCH , /ad_accounts/{ad_account_id}/ad_groups , Update multiple existing ad groups. ,"  ad_account_id Unique identifier of an ad account.
",1,0, [underscore found] ,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3081,GraphQL,Pinterest,GET , /ad_accounts/{ad_account_id}/ad_groups/analytics ," Get analytics for the specified ad groups in the specified ad_account_id, filtered by the specified options. ","  ad_account_id Unique identifier of an ad account.
",1,0, [underscore found] ,1,0,Plural Nouns Found in Consecutive Nodes,1,0,Complex Words Present in Endpoint
3082,GraphQL,Pinterest,GET , /ad_accounts/{ad_account_id}/ad_groups/targeting_analytics , Get targeting analytics for one or more ad groups. ," ad_account_id Unique identifier of an ad account.
",1,0, [underscore found] ,1,0,Plural Nouns Found in Consecutive Nodes,1,0,Complex Words Present in Endpoint
3083,GraphQL,Pinterest,POST , /ad_accounts/{ad_account_id}/ad_groups/audience_sizing , Get potential audience size for an ad group with given targeting criteria. ,"  ad_account_id Unique identifier of an ad account. 
",1,0, [underscore found] ,1,0,Plural Nouns Found in Consecutive Nodes,1,0,Complex Words Present in Endpoint
3084,GraphQL,Pinterest,GET , /ad_accounts/{ad_account_id}/ad_groups/{ad_group_id} ," Get a specific ad given the ad ID. If your pin is rejected, rejected_reasons will contain additional information from the Ad Review process. "," ad_account_id Unique identifier of an ad account. 
",1,0, [underscore found] ,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3085,GraphQL,Pinterest,POST , /ad_accounts/{ad_account_id}/bid_floor , List bid floors for your campaign configuration. Bid floors are given in microcurrency values based on the currency in the bid floor specification. ," ad_account_id Unique identifier of an ad account.
",1,0, [underscore found] ,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3086,GraphQL,Pinterest,POST , /ad_accounts/{ad_account_id}/ad_previews , Create an ad preview given an ad account ID and either an existing organic pin ID or the URL for an image to be used to create the Pin and the ad. ," ad_account_id Unique identifier of an ad account.
",1,0, [underscore found] ,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3087,GraphQL,Pinterest,GET , /ad_accounts/{ad_account_id}/ads ," List ads that meet the filters provided: Listed campaign ids or ad group ids or ad ids Listed entity statuses If no filter is provided, all ads in the ad account are returned. "," ad_account_id Unique identifier of an ad account.
",1,0, [underscore found] ,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3088,GraphQL,Pinterest,POST , /ad_accounts/{ad_account_id}/ads ," Create multiple new ads. Request must contain ad_group_id, creative_type, and the source Pin pin_id. "," ad_account_id Unique identifier of an ad account.
",1,0, [underscore found] ,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3089,GraphQL,Pinterest,PATCH , /ad_accounts/{ad_account_id}/ads , Update multiple existing ads ," ad_account_id Unique identifier of an ad account.
",1,0, [underscore found] ,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3090,GraphQL,Pinterest,GET , /ad_accounts/{ad_account_id}/ads/analytics ," Get analytics for the specified ads in the specified ad_account_id, filtered by the specified options. "," ad_account_id Unique identifier of an ad account.
",1,0, [underscore found] ,1,0,Plural Nouns Found in Consecutive Nodes,1,0,Complex Words Present in Endpoint
3091,GraphQL,Pinterest,GET , /ad_accounts/{ad_account_id}/ads/targeting_analytics , Get targeting analytics for one or more ads. ," ad_account_id Unique identifier of an ad account.
",1,0, [underscore found] ,1,0,Plural Nouns Found in Consecutive Nodes,1,0,Complex Words Present in Endpoint
3092,GraphQL,Pinterest,GET , /ad_accounts/{ad_account_id}/ads/{ad_id} ," Get a specific ad given the ad ID. If your pin is rejected, rejected_reasons will contain additional information from the Ad Review process. "," ad_account_id Unique identifier of an ad account. ad_id Unique identifier of an ad.
",1,0, [underscore found] ,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3093,GraphQL,Pinterest,POST , /ad_accounts/{ad_account_id}/product_group_promotions , Add one or more product groups from your catalog to an existing ad group. (Product groups added to an ad group are a 'product group promotion.') ," ad_account_id Unique identifier of an ad account.
",1,0, [underscore found] ,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3094,GraphQL,Pinterest,PATCH , /ad_accounts/{ad_account_id}/product_group_promotions , Update multiple existing Product Group Promotions (by product_group_id) ," ad_account_id Unique identifier of an ad account.
",1,0, [underscore found] ,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3095,GraphQL,Pinterest,GET , /ad_accounts/{ad_account_id}/product_group_promotions , List existing product group promotions associated with an ad account. ," ad_account_id Unique identifier of an ad account.
",1,0, [underscore found] ,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3096,GraphQL,Pinterest,GET , /ad_accounts/{ad_account_id}/product_group_promotions/{product_group_promotion_id} , Get a product group promotion by id ," ad_account_id Unique identifier of an ad account. product_group_promotion_id Unique identifier of a product group promotionGet a product group promotion by id
",1,0, [underscore found] ,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3097,GraphQL,Pinterest,GET, /ad_accounts/{ad_account_id}/product_groups/analytics ," Get analytics for the specified product groups in the specified ad_account_id, filtered by the specified options. "," ad_account_id Unique identifier of an ad account.
",1,0, [underscore found] ,1,0,Plural Nouns Found in Consecutive Nodes,1,0,Complex Words Present in Endpoint
3098,GraphQL,Pinterest,POST , /ad_accounts/{ad_account_id}/bulk/download ," Create an asynchronous report that may include information on campaigns, ad groups, product groups, ads, and/or keywords; can filter by campaigns. Though the entities may be active, archived, or paused, only active entities will return data. "," ad_account_id Unique identifier of an ad account.count_id Unique identifier of an ad account.
",1,0, [underscore found] ,1,0,Singular Nouns Found in Consecutive Nodes,1,0,Complex Words Present in Endpoint
3099,GraphQL,Pinterest,POST , /ad_accounts/{ad_account_id}/bulk/upsert ," Either create or update any combination of campaigns, ad groups, product groups, ads, or keywords. "," ad_account_id Unique identifier of an ad account.
",1,0, [underscore found] ,1,0,Singular Nouns Found in Consecutive Nodes,1,0,Complex Words Present in Endpoint
3100,GraphQL,Pinterest,GET ,  /ad_accounts/{ad_account_id}/bulk/{bulk_request_id} ," Get the status of a bulk request by request_id, along with a download URL that will allow you to download the new or updated entity data (campaigns, ad groups, product groups, ads, or keywords). "," ad_account_id Unique identifier of an ad account. bulk_request_id required string Unique identifier of a bulk upsert request.
",1,0, [underscore found] ,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3101,GraphQL,Pinterest,GET , /ad_accounts/{ad_account_id}/audiences , Get list of audiences for the ad account. ," ad_account_id Unique identifier of an ad account.
",1,0, [underscore found] ,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3102,GraphQL,Pinterest,POST , /ad_accounts/{ad_account_id}/audiences , Create an audience you can use in targeting for specific ad groups. Targeting combines customer information with the ways users interact with Pinterest to help you reach specific groups of users; you can include or exclude specific audience_ids when you create an ad group. ," ad_account_id Unique identifier of an ad account.
",1,0, [underscore found] ,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3103,GraphQL,Pinterest,GET , /ad_accounts/{ad_account_id}/audiences/{audience_id} , Get a specific audience given the audience ID. ," ad_account_id Unique identifier of an ad account. audience_id Unique identifier of an audience
",1,0, [underscore found] ,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3104,GraphQL,Pinterest,PATCH , /ad_accounts/{ad_account_id}/audiences/{audience_id} , Update (edit or remove) an existing targeting audience. ," ad_account_id Unique identifier of an ad account.  audience_id Unique identifier of an audience
",1,0, [underscore found] ,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3105,GraphQL,Pinterest,POST , /ad_accounts/{ad_account_id}/audiences/custom , Create a custom audience and find the audiences you want your ads to reach. ," ad_account_id Unique identifier of an ad account.
",1,0, [underscore found] ,1,0,Plural Nouns Found in Consecutive Nodes,1,0,Complex Words Present in Endpoint
3106,GraphQL,Pinterest,POST , /ad_accounts/{ad_account_id}/customer_lists ,"  Create a customer list from your records(hashed or plain-text email addresses, or hashed MAIDs or IDFAs). "," ad_account_id Unique identifier of an ad account.
",1,0, [underscore found] ,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3107,GraphQL,Pinterest,GET , /ad_accounts/{ad_account_id}/customer_lists , Get a set of customer lists including id and name based on the filters provided. ," ad_account_id Unique identifier of an ad account.
",1,0, [underscore found] ,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3108,GraphQL,Pinterest,GET , /ad_accounts/{ad_account_id}/customer_lists/{customer_list_id} , Gets a specific customer list given the customer list ID. ," ad_account_id Unique identifier of an ad account. customer_list_idUnique identifier of a customer list.
",1,0, [underscore found] ,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3109,GraphQL,Pinterest,PATCH , /ad_accounts/{ad_account_id}/customer_lists/{customer_list_id} , Append or remove records to/from an existing customer list. (A customer list is one of the four types of Pinterest audiences.)," ad_account_id Unique identifier of an ad account. customer_list_idUnique identifier of a customer list.
",1,0, [underscore found] ,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3110,GraphQL,Pinterest,GET , /ad_accounts/{ad_account_id}/keywords ," Get a list of keywords based on the filters provided. If no filter is provided, it will default to the ad_account_id filter, which means it will only return keywords that specifically have parent_id set to the ad_account_id. Note: Keywords can have ad_account_ids, campaign_ids, and ad_group_ids set as their parent_ids. Keywords created through Ads Manager will have their parent_id set to an ad_group_id, not ad_account_id. "," ad_account_id Unique identifier of an ad account.
",1,0, [underscore found] ,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3111,GraphQL,Pinterest,POST , /ad_accounts/{ad_account_id}/keywords ," Create keywords for following entity types(advertiser, campaign, ad group or ad). "," ad_account_id Unique identifier of an ad account.
",1,0, [underscore found] ,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3112,GraphQL,Pinterest,PATCH , /ad_accounts/{ad_account_id}/keywords , Update one or more keywords' bid and archived fields.Archiving a keyword effectively deletes it - keywords no longer receive metrics and no longer visible within the parent entity's keywords list. ," ad_account_id Unique identifier of an ad account.
",1,0, [underscore found] ,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3113,GraphQL,Pinterest,GET , /ad_accounts/{ad_account_id}/keywords/metrics ," See keyword metrics for a specified country, aggregated across all of Pinterest. "," ad_account_id Unique identifier of an ad account.
",1,0, [underscore found] ,1,0,Plural Nouns Found in Consecutive Nodes,1,0,Complex Words Present in Endpoint
3114,GraphQL,Pinterest,GET , /trends/keywords/{region}/top/{trend_type} , Get the top trending search keywords among the Pinterest user audience. ," ad_account_id Unique identifier of an ad account.
",0,1,Tidy Endpoint,1,0,Plural Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
3115,GraphQL,Pinterest,GET , /ad_accounts/{ad_account_id}/targeting_templates ," Get a list of the targeting templates in the specified ad_account_id  
",,1,0, [underscore found] ,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3116,GraphQL,Pinterest,POST , /ad_accounts/{ad_account_id}/targeting_templates ,"  Targeting templates allow advertisers to save a set of targeting details including audience lists, keywords & interest, demographics, and placements to use more than once during the campaign creation process. "," ad_account_id Unique identifier of an ad account.
",1,0, [underscore found] ,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3117,GraphQL,Pinterest,PATCH , /ad_accounts/{ad_account_id}/targeting_templates ,  Update the targeting template given advertiser ID and targeting template ID , ad_account_id Unique identifier of an ad account.,1,0, [underscore found] ,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3118,GraphQL,Hygraph,POST , /v2/models ," Create models
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
3119,GraphQL,Hygraph,PATCH , /v2/models/{model_id},"You can at any time update the settings, and Preview URLs for your content models from within the schema editor.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
3120,GraphQL,Hygraph,DELETE , /v2/models/{model_id} ," For each of the content models you have created, you can choose to update, or delete from the schema editor.Deleting a model will also delete all of the content entries.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
3121,GraphQL,Hygraph,GET , /v2/post/{id} ,"  For each of the content models you have created, you can choose to update, or delete from the schema editor. Deleting a model will also delete all of the content entries.The post query is what you would use to fetch one entry from the CMS. You can fetch an individual entry by id, or any unique non-localized field defined in your content type.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
3122,GraphQL,Hygraph,GET , /v2/posts/{id} ," The posts query is what you should use to fetch multiple entries from the CMS.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
3123,GraphQL,Hygraph,GET , /v2/posts/{id}/comments/{id} ," Imagine posts have a one to many relation with comments. With GraphQL you can query the related comments in the same request. Here we will get all posts, and their comments.
",,0,1,Tidy Endpoint,1,0,Plural Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
3124,GraphQL,Hygraph,GET , /v2/post/{id}/local/{id} ," When fetching one or more entry, you can also fetch the localized entries. The default locale is set to en.
",,0,1,Tidy Endpoint,1,0,Singular Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
3125,GraphQL,Hygraph,GET , /v2/pages/{id}/pageElements ,"You can at any time update the settings, and Preview URLs for your content models from within the schema editor.
",,0,1,Tidy Endpoint,1,0,Plural Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
3126,GraphQL,Hygraph,DELETE , /v2/models/{model_id} ," For each of the content models you have created, you can choose to update, or delete from the schema editor.Deleting a model will also delete all of the content entries.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
3127,GraphQL,Hygraph,GET , /v2/post/{id} ,"  For each of the content models you have created, you can choose to update, or delete from the schema editor. Deleting a model will also delete all of the content entries.The post query is what you would use to fetch one entry from the CMS. You can fetch an individual entry by id, or any unique non-localized field defined in your content type.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
3128,GraphQL,Hygraph,GET , /v2/posts/{id} ," The posts query is what you should use to fetch multiple entries from the CMS.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
3129,GraphQL,Hygraph,GET , /v2/posts/{id}/comments/{id} ," Imagine posts have a one to many relation with comments. With GraphQL you can query the related comments in the same request. Here we will get all posts, and their comments.
",,0,1,Tidy Endpoint,1,0,Plural Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
3130,GraphQL,Hygraph,GET , /v2/{projectId}/{environment} , Regular read & write endpoint ," 
",0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
3131,GraphQL,Hygraph,GET , /content/{projectId}/{environment} , High performance endpoint ,"
",0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
3132,GraphQL,Hygraph,GET , /v2/{projectId}/master ,"  Each environment has its own API endpoint, with the alias of the environment appended to the URL. ", ,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
3133,GraphQL,Netflix,GET , /movies/{id} , findMovieById ," 
",0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
3134,GraphQL,Netflix,GET , /rawMovies/{id} , findRawMovieById ," 
",0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
3135,GraphQL,Netflix,GET , /movies?name={name}&author={author} , findMovie," 
",0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
3136,GraphQL,Netflix,POST , /movies , registerMovie ," 
",0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
3137,GraphQL,Netflix,POST , /titles , registerTitle ," 
",0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
3138,GraphQL,Netflix,POST , /binaries/byteBuf , registerByteBufBinary ," 
",0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
3139,GraphQL,Netflix,POST , /binaries/byteArray , registerByteArrayBinary ," 
",0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
3140,GraphQL,Netflix,DELETE , /movies/{id} , deleteMovie ," 
",0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
3141,GraphQL,Netflix,POST , /content/rawContentSource , rawContentSource," 
",0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3142,GraphQL,Netflix,POST , /content/byteBufContent , byteBufContent ," 
",0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3143,GraphQL,Netflix,POST , /content/byteArrayContent , byteArrayContent ," 
",0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3144,GraphQL,Netflix,POST , /content/stringContent , stringContent ," 
",0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
3145,GraphQL,Netflix,POST , /content/movieContent , movieContent ," 
",0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
3146,GraphQL,Netflix,POST , content/movieContentBroken , movieContentBroken," 
",0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3147,GraphQL,Netflix,POST , /users/{userId}/recommendations , updateRecommendation ," 
",0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
3148,GraphQL,Netflix,GET , /users/{userId}/recommendations , recommendationsByUserId ," 
",0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
3149,GraphQL,Netflix,GET , /recommendations?category={category}&ageGroup={ageGroup} , recommendationsBy , ,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
3150,GraphQL,Yelp Fusion,GET , /v3/events/awesome-event ," Authenticate API calls with the API Key To authenticate API calls with the API Key, set the Authorization HTTP header value as Bearer API_KEY. ","
",0,1,Tidy Endpoint,0,1,Consistent Arhetypes,0,1,Structed Endpoint
3151,GraphQL,Yelp Fusion,GET , /oauth2/authorize , Your application must redirect the business userâ€™s browser to Yelp's authorization URL. This will be in the form of a GET request and you must provide the necessary GET parameters. ," client_id	Required	ID assigned by Yelp for the third-party system that will make user-authorized requests to Yelp. redirect_uri	Optional	An endpoint provided by the client. After the user has entered their credentials, Yelp will redirect to this endpoint, submitting either the authorization code or an error message. If this parameters is not supplied, the default redirect URI submitted during client registration will be used. response_type	Required	A string denoting the type of response. In the case of requesting an authorization code, this value will be code. scope	Required	A space delimited list of actions that the business user is authorizing the client to perform. leads - enables reading leads and responding to them. r2r - enables respond to review permission. r2r_get_businesses - enables the ability to retrieve a list of businesses that the business owner has ""claimed"" aka businesses that this user can respond to reviews for. r2r_business_owner - enables the ability to retrieve information about the business owner like username and profile photo. Yelp must enable your application for each scope, do not request scopes you don't have access to. state	Required	A unique string generated by the client to maintain state between the request and the callback. Used to prevent CSRF
",0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
3152,GraphQL,Yelp Fusion,POST , /oauth2/token ," Refreshing an access token Use the refresh token from step 1 to request a new access token by calling the get access token with your refresh token. The endpoint will return a new access token.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
